subdomain,ip,provider,detail
reservations.cohs.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
research.uci.edu,162.159.134.42,Cloudflare,edge
resources.latinx.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
resources.latinx.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
resteele.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
reunion.uci.edu,52.40.165.7,AWS,AMAZON/us-west-2
reunion.uci.edu,52.10.250.14,AWS,AMAZON/us-west-2
retirees.uci.edu,100.20.67.51,AWS,AMAZON/us-west-2
retirees.uci.edu,184.33.177.238,AWS,AMAZON/us-west-2
risk.uci.edu,44.230.166.173,AWS,AMAZON/us-west-2
risk.uci.edu,52.88.192.85,AWS,AMAZON/us-west-2
rms.research.uci.edu,35.155.249.154,AWS,AMAZON/us-west-2
rms-dr.research.uci.edu,132.249.215.9,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
rna.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
rna.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
rna.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
roadmap.oit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
roadmap.oit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
roadmap.oit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
robotics.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
robotics.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
robotics.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
rocket.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
rocket.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
rocket.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
rooms.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
rooms.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
rosemuellerlabs.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
rosemuellerlabs.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
rosemuellerlabs.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
roster.sororityfraternity.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
roster.sororityfraternity.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
rtc.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
rtc.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
rupert.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
s-web02-alb-test34.oit-eas-test34.aws.uci.edu,32.184.123.25,AWS,AMAZON/us-west-2
s-web02-alb-test34.oit-eas-test34.aws.uci.edu,52.33.120.70,AWS,AMAZON/us-west-2
s-web00-alb-test34.oit-eas-test34.aws.uci.edu,16.146.167.175,AWS,AMAZON/us-west-2
s-web00-alb-test34.oit-eas-test34.aws.uci.edu,44.235.222.123,AWS,AMAZON/us-west-2
s151n56.rx.mc.uci.edu,150.87.151.56,Other,"AS2497 IIJ Internet Initiative Japan Inc., JP"
sa-commencement-dev.aws.uci.edu,54.148.215.39,AWS,AMAZON/us-west-2
sa-commencement-dev.aws.uci.edu,184.33.226.194,AWS,AMAZON/us-west-2
sa-commencement-prod.aws.uci.edu,184.33.227.227,AWS,AMAZON/us-west-2
sa-commencement-prod.aws.uci.edu,34.210.141.150,AWS,AMAZON/us-west-2
sa-orientation-dev.aws.uci.edu,184.33.28.141,AWS,AMAZON/us-west-2
sa-orientation-dev.aws.uci.edu,44.238.51.28,AWS,AMAZON/us-west-2
sa-name-display-prod.commencement.uci.edu,52.36.165.124,AWS,AMAZON/us-west-2
sa-name-display-prod.commencement.uci.edu,54.68.229.95,AWS,AMAZON/us-west-2
sa-orientation-prod.aws.uci.edu,16.144.111.171,AWS,AMAZON/us-west-2
sa-orientation-prod.aws.uci.edu,52.88.181.113,AWS,AMAZON/us-west-2
sa-webapp-nlb-prod12.uci-sa-prod12.aws.uci.edu,54.191.25.141,AWS,AMAZON/us-west-2
sa-webapp-nlb-prod12.uci-sa-prod12.aws.uci.edu,52.42.155.110,AWS,AMAZON/us-west-2
sa-name-display-dev.commencement.uci.edu,35.85.196.34,AWS,AMAZON/us-west-2
sa-name-display-dev.commencement.uci.edu,184.32.124.72,AWS,AMAZON/us-west-2
sa-web-nlb-prod34.uci-sa-prod34.aws.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
sa-web-nlb-prod34.uci-sa-prod34.aws.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
saber.studentaffairs.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
saber.studentaffairs.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
sab2024.socsci.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sab2024.socsci.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sab2024.socsci.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
saas.uci.edu,54.200.10.136,AWS,AMAZON/us-west-2
safety.health.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
safety.health.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
safety.health.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sagescholars.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sagescholars.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sagescholars.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
saip.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
saip.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
saip.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
salo.studentaffairs.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
salo.studentaffairs.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
saltonsea.uci.edu,35.161.47.2,AWS,AMAZON/us-west-2
saltonsea.uci.edu,44.253.119.58,AWS,AMAZON/us-west-2
sam-lb.spark-migration-prod.aws.uci.edu,44.244.196.252,AWS,AMAZON/us-west-2
sam-lb.spark-migration-prod.aws.uci.edu,52.39.173.84,AWS,AMAZON/us-west-2
sam-lb.spark-migration-stage.aws.uci.edu,52.27.221.184,AWS,AMAZON/us-west-2
sam-lb.spark-migration-stage.aws.uci.edu,32.184.175.125,AWS,AMAZON/us-west-2
sam.compass.uci.edu,52.39.173.84,AWS,AMAZON/us-west-2
sam.compass.uci.edu,44.244.196.252,AWS,AMAZON/us-west-2
saml.educ.aws.uci.edu,100.22.6.223,AWS,AMAZON/us-west-2
saml.educ.aws.uci.edu,44.236.45.75,AWS,AMAZON/us-west-2
sanders.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
sas.oit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sas.oit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sas.oit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sash.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sash.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sash.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
satcfrontier.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
satcfrontier.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
satcfrontier.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sba.lawnet.uci.edu,142.251.32.179,GCP,"AS15169 GOOGLE - Google LLC, US"
sc-app-p-1.ad.uci.edu,44.239.159.170,AWS,AMAZON/us-west-2
sc-webapp-p-1.ad.uci.edu,44.250.74.128,AWS,AMAZON/us-west-2
sc-webdev-nlb-test34.oit-sas-test34.aws.uci.edu,44.252.255.161,AWS,AMAZON/us-west-2
sc-webdev-nlb-test34.oit-sas-test34.aws.uci.edu,52.37.167.40,AWS,AMAZON/us-west-2
sces-study-space.studentcenter.uci.edu,52.52.6.116,AWS,AMAZON/us-west-1
scgas.math.uci.edu,129.146.163.114,Oracle,us-phoenix-1
scenery.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
scenery.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
scheduling.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
scheduling.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
scheduler.oit.uci.edu,18.213.162.18,AWS,AMAZON/us-east-1
scheduler.oit.uci.edu,18.214.47.102,AWS,AMAZON/us-east-1
scheduler.oit.uci.edu,18.235.213.250,AWS,AMAZON/us-east-1
scheduler.oit.uci.edu,54.82.201.33,AWS,AMAZON/us-east-1
scholars.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
scholars.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
scholarconnect.uci.edu,34.215.121.179,AWS,AMAZON/us-west-2
scholarconnect.uci.edu,54.189.222.158,AWS,AMAZON/us-west-2
scholarsteps.ap.uci.edu,52.41.164.4,AWS,AMAZON/us-west-2
scholarsteps.ap.uci.edu,44.226.127.93,AWS,AMAZON/us-west-2
scholar-steps-dev-lb.ap-scholar-steps-dev.aws.uci.edu,34.217.243.186,AWS,AMAZON/us-west-2
scholar-steps-dev-lb.ap-scholar-steps-dev.aws.uci.edu,52.40.159.255,AWS,AMAZON/us-west-2
scholar-steps-qa-lb.ap-scholar-steps-qa.aws.uci.edu,54.191.251.15,AWS,AMAZON/us-west-2
scholar-steps-qa-lb.ap-scholar-steps-qa.aws.uci.edu,184.33.227.69,AWS,AMAZON/us-west-2
scholar-steps-prod-lb.ap-scholar-steps-prod.aws.uci.edu,52.41.164.4,AWS,AMAZON/us-west-2
scholar-steps-prod-lb.ap-scholar-steps-prod.aws.uci.edu,44.226.127.93,AWS,AMAZON/us-west-2
scholar.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
scienceproject.education.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
scienceproject.education.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
scienceproject.education.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
scienceolympiad.ps.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
scienceolympiad.ps.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
scienceolympiad.ps.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
scienceproject.cfep.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
scienceproject.cfep.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
scienceproject.cfep.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
scole.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
scoreshare.compass.uci.edu,32.184.243.136,AWS,AMAZON/us-west-2
scoreshare.compass.uci.edu,54.191.143.213,AWS,AMAZON/us-west-2
scpa-secondaries.aws.uci.edu,34.218.190.82,AWS,AMAZON/us-west-2
scpa-secondaries.aws.uci.edu,184.33.252.214,AWS,AMAZON/us-west-2
scpa-t-lb.scpa-web-migration-dev.aws.uci.edu,44.226.37.245,AWS,AMAZON/us-west-2
scpa-t-lb.scpa-web-migration-dev.aws.uci.edu,44.224.93.18,AWS,AMAZON/us-west-2
scpa-d-lb.scpa-web-migration-dev.aws.uci.edu,35.85.252.191,AWS,AMAZON/us-west-2
scpa-d-web.aws.uci.edu,52.42.68.189,AWS,AMAZON/us-west-2
scpa-d-web.aws.uci.edu,52.40.147.95,AWS,AMAZON/us-west-2
scpa-s-web.aws.uci.edu,184.33.136.231,AWS,AMAZON/us-west-2
scpa-s-web.aws.uci.edu,44.242.76.120,AWS,AMAZON/us-west-2
scpa-lb.scpa-web-migration-prod.aws.uci.edu,44.239.222.127,AWS,AMAZON/us-west-2
scpa-p-web.aws.uci.edu,184.34.78.9,AWS,AMAZON/us-west-2
scpa-s-lb.scpa-web-migration-dev.aws.uci.edu,54.214.94.25,AWS,AMAZON/us-west-2
scpa-p-web.aws.uci.edu,34.216.111.18,AWS,AMAZON/us-west-2
scpa-t-web.aws.uci.edu,52.39.255.25,AWS,AMAZON/us-west-2
scpa-t-web.aws.uci.edu,16.146.125.241,AWS,AMAZON/us-west-2
scpa-web-aws-test.aws.uci.edu,16.146.125.241,AWS,AMAZON/us-west-2
scpa-web-aws-test.aws.uci.edu,52.39.255.25,AWS,AMAZON/us-west-2
scpa-web-aws-dev.aws.uci.edu,52.40.147.95,AWS,AMAZON/us-west-2
scpa-web-aws-dev.aws.uci.edu,52.42.68.189,AWS,AMAZON/us-west-2
scpa-web-aws-prod.aws.uci.edu,184.34.78.9,AWS,AMAZON/us-west-2
scpa-web-aws-prod.aws.uci.edu,34.216.111.18,AWS,AMAZON/us-west-2
scpa01-lb.scpa-web-migration-prod.aws.uci.edu,35.95.161.48,AWS,AMAZON/us-west-2
scpa01-lb.scpa-web-migration-prod.aws.uci.edu,44.224.144.201,AWS,AMAZON/us-west-2
scpa-web-aws-staging.aws.uci.edu,184.33.136.231,AWS,AMAZON/us-west-2
scpa-web-aws-staging.aws.uci.edu,44.242.76.120,AWS,AMAZON/us-west-2
sd-clconnect-d.ad.uci.edu,54.71.183.98,AWS,AMAZON/us-west-2
sd-clconnect-d.ad.uci.edu,44.237.145.254,AWS,AMAZON/us-west-2
sd-dc-sdsc01.serverad.adcom.uci.edu,132.249.215.231,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sd-filenetcpe-dr.oit.uci.edu,132.249.215.51,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdclcon-nlb-test34.oit-esms1-test34.aws.uci.edu,44.237.145.254,AWS,AMAZON/us-west-2
sdclcon-nlb-test34.oit-esms1-test34.aws.uci.edu,54.71.183.98,AWS,AMAZON/us-west-2
sddr-02.es.uci.edu,132.249.250.229,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-eus-kvm.oit.uci.edu,132.249.250.233,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-pri.oit.uci.edu,132.249.239.212,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-sec.oit.uci.edu,132.249.239.213,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-eus-srv1.oit.uci.edu,132.249.250.232,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-vpn-sec.oit.uci.edu,132.249.237.118,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-vpn-pri.oit.uci.edu,132.249.237.117,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdsc-vpn.oit.uci.edu,132.249.237.117,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sddr-01.es.uci.edu,132.249.250.228,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
sdw.oit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sdw.oit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sdw.oit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
search.uci.edu,184.33.252.214,AWS,AMAZON/us-west-2
search.uci.edu,34.218.190.82,AWS,AMAZON/us-west-2
seaa-dev.lib.uci.edu,44.228.101.8,AWS,AMAZON/us-west-2
seaa-dev.lib.uci.edu,35.166.201.126,AWS,AMAZON/us-west-2
search1.oit.uci.edu,184.33.252.214,AWS,AMAZON/us-west-2
search1.oit.uci.edu,34.218.190.82,AWS,AMAZON/us-west-2
seaa.lib.uci.edu,44.246.154.158,AWS,AMAZON/us-west-2
seaa.lib.uci.edu,52.33.98.203,AWS,AMAZON/us-west-2
seaadoc.lib.uci.edu,18.164.174.52,AWS,AMAZON/GLOBAL
seaadoc.lib.uci.edu,18.164.174.56,AWS,AMAZON/GLOBAL
seaadoc.lib.uci.edu,18.164.174.107,AWS,AMAZON/GLOBAL
seaadoc.lib.uci.edu,18.164.174.71,AWS,AMAZON/GLOBAL
sec-lb.oit-iam-services-prod.aws.uci.edu,44.241.73.225,AWS,AMAZON/us-west-2
sec-lb.oit-iam-services-prod.aws.uci.edu,54.185.194.146,AWS,AMAZON/us-west-2
sec-lb.oit-iam-services-qa.aws.uci.edu,44.240.151.193,AWS,AMAZON/us-west-2
sec-lb.oit-iam-services-qa.aws.uci.edu,52.89.187.1,AWS,AMAZON/us-west-2
sec.due.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
sec.due.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
secure.give.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
secure.connect.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
security.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
security.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
security.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
senate.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
senate.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
senate.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
securemail.hs.uci.edu,148.163.155.40,Other,"AS22843 PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US"
secureemail.hs.uci.edu,148.163.155.40,Other,"AS22843 PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US"
sep.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
sep.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
services.research.uci.edu,184.33.233.189,AWS,AMAZON/us-west-2
services.research.uci.edu,54.212.18.244,AWS,AMAZON/us-west-2
sexualviolence.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
sexualviolence.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
services-web.research.uci.edu,44.230.166.173,AWS,AMAZON/us-west-2
services-web.research.uci.edu,52.88.192.85,AWS,AMAZON/us-west-2
servicenow.hs.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
servicenow.hs.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
servicenow.hs.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
services.whcs.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
services.whcs.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
services.sa.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
services.sa.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
sgross.bio.uci.edu,18.65.25.5,AWS,AMAZON/GLOBAL
sgross.bio.uci.edu,18.65.25.66,AWS,AMAZON/GLOBAL
sgross.bio.uci.edu,18.65.25.54,AWS,AMAZON/GLOBAL
sgross.bio.uci.edu,18.65.25.115,AWS,AMAZON/GLOBAL
shcherbakov.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
shcherbakov.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
shcherbakov.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sheldongroup.ps.uci.edu,54.176.211.214,AWS,AMAZON/us-west-1
shib-d-sp01.oit.uci.edu,16.145.189.45,AWS,AMAZON/us-west-2
shib-d-sp01.oit.uci.edu,52.27.239.146,AWS,AMAZON/us-west-2
shib-d-sp02.oit.uci.edu,52.32.138.88,AWS,AMAZON/us-west-2
shib-d-sp02.oit.uci.edu,100.20.57.222,AWS,AMAZON/us-west-2
shib-d-sp02.aws.uci.edu,100.20.57.222,AWS,AMAZON/us-west-2
shib-d-sp02.aws.uci.edu,52.32.138.88,AWS,AMAZON/us-west-2
shib-d-sp01.aws.uci.edu,52.27.239.146,AWS,AMAZON/us-west-2
shib-d-sp01.aws.uci.edu,16.145.189.45,AWS,AMAZON/us-west-2
shib-lb.oit-iam-services-prod.aws.uci.edu,44.239.27.177,AWS,AMAZON/us-west-2
shib-lb.oit-iam-services-prod.aws.uci.edu,16.147.142.235,AWS,AMAZON/us-west-2
shib-lb.oit-iam-services-qa.aws.uci.edu,44.229.104.159,AWS,AMAZON/us-west-2
shib-lb.oit-iam-services-qa.aws.uci.edu,100.21.107.67,AWS,AMAZON/us-west-2
shib-qa.service.uci.edu,44.229.104.159,AWS,AMAZON/us-west-2
shib-qa.service.uci.edu,100.21.107.67,AWS,AMAZON/us-west-2
shib.service.uci.edu,16.147.142.235,AWS,AMAZON/us-west-2
shib.service.uci.edu,44.239.27.177,AWS,AMAZON/us-west-2
shibboleth-prod.aws.uci.edu,16.147.142.235,AWS,AMAZON/us-west-2
shibboleth-prod.aws.uci.edu,44.239.27.177,AWS,AMAZON/us-west-2
shibboleth-p-app.aws.uci.edu,44.239.27.177,AWS,AMAZON/us-west-2
shibboleth-p-app.aws.uci.edu,16.147.142.235,AWS,AMAZON/us-west-2
shibboleth-dr.service.uci.edu,132.249.215.143,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
shine.uci.edu,184.33.252.214,AWS,AMAZON/us-west-2
shine.uci.edu,34.218.190.82,AWS,AMAZON/us-west-2
shibboleth-qa.aws.uci.edu,44.229.104.159,AWS,AMAZON/us-west-2
shibboleth-qa.aws.uci.edu,100.21.107.67,AWS,AMAZON/us-west-2
shilab.bio.uci.edu,34.149.87.45,GCP,Google Cloud/global
shpe.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
shpe.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
shpe.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
shop.book.uci.edu,74.205.225.77,Other,"AS7381 SRS-6-Z-7381 - BroadbandONE, LLC, US"
showcase.arts.uci.edu,44.242.108.187,AWS,AMAZON/us-west-2
showcase.arts.uci.edu,44.252.134.162,AWS,AMAZON/us-west-2
shibboleth-p-app-qa.aws.uci.edu,100.21.107.67,AWS,AMAZON/us-west-2
shibboleth-p-app-qa.aws.uci.edu,44.229.104.159,AWS,AMAZON/us-west-2
shrink.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
shrink.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
shrink.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sirignano.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
sisko-nlb-prod12.uci-soceco-prod12.aws.uci.edu,16.145.182.141,AWS,AMAZON/us-west-2
sisko-nlb-prod12.uci-soceco-prod12.aws.uci.edu,44.235.4.7,AWS,AMAZON/us-west-2
sites.oit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sites.oit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sites.oit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sites.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sites.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sites.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sites2.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
sites2.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
sites.research.uci.edu,162.159.134.42,Cloudflare,edge
sites2-nlb-prod12.uci-arts-prod12.aws.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
sites2-nlb-prod12.uci-arts-prod12.aws.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
skincenter.uci.edu,52.10.216.228,AWS,AMAZON/us-west-2
skincenter.uci.edu,52.10.113.223,AWS,AMAZON/us-west-2
skimball.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
skimball.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
skimball.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
slate-alb-lb.auconvert-slate-dev.aws.uci.edu,16.144.96.32,AWS,AMAZON/us-west-2
slate-alb-lb.auconvert-slate-dev.aws.uci.edu,52.41.197.22,AWS,AMAZON/us-west-2
slate-alb-lb.auconvert-slate-prod.aws.uci.edu,54.68.240.29,AWS,AMAZON/us-west-2
slate-alb-lb.auconvert-slate-prod.aws.uci.edu,184.34.9.252,AWS,AMAZON/us-west-2
sleep.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sleep.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sleep.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
smel.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
snehanpeshin.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
snehanpeshin.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
snehanpeshin.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
snipeit.lib.uci.edu,35.91.166.123,AWS,AMAZON/us-west-2
snode-sd3.es.uci.edu,132.249.215.75,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
snode-sd1.es.uci.edu,132.249.215.70,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
snode-sd2.es.uci.edu,132.249.215.71,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
soar.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
soar.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
soar.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
socalhub.uci.edu,162.159.134.42,Cloudflare,edge
sociology.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
sociology.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
socialunity.humanities.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
socialunity.humanities.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
socialunity.humanities.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
socsci.uci.edu,44.239.190.119,AWS,AMAZON/us-west-2
socsci.uci.edu,100.22.134.189,AWS,AMAZON/us-west-2
socialecology.uci.edu,44.224.174.211,AWS,AMAZON/us-west-2
socialecology.uci.edu,52.42.224.165,AWS,AMAZON/us-west-2
solmaz.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
songlab.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
songlab.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
songlab.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sororityfraternity.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
sororityfraternity.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
sororityfraternity.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
sound.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
sound.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
spaces.lib.uci.edu,18.213.162.18,AWS,AMAZON/us-east-1
spaces.lib.uci.edu,18.214.47.102,AWS,AMAZON/us-east-1
spaces.lib.uci.edu,18.235.213.250,AWS,AMAZON/us-east-1
spaces.lib.uci.edu,54.82.201.33,AWS,AMAZON/us-east-1
spark.uci.edu,52.11.229.239,AWS,AMAZON/us-west-2
spark.uci.edu,184.34.185.54,AWS,AMAZON/us-west-2
spaces.hsg.uci.edu,18.213.162.18,AWS,AMAZON/us-east-1
spaces.hsg.uci.edu,18.214.47.102,AWS,AMAZON/us-east-1
spaces.hsg.uci.edu,18.235.213.250,AWS,AMAZON/us-east-1
spaces.hsg.uci.edu,54.82.201.33,AWS,AMAZON/us-east-1
speaker.alumni.uci.edu,62.210.91.185,Other,"AS12876 Online SAS, FR"
special-dev.lib.uci.edu,44.228.101.8,AWS,AMAZON/us-west-2
specialevents.uci.edu,100.20.67.51,AWS,AMAZON/us-west-2
special-dev.lib.uci.edu,35.166.201.126,AWS,AMAZON/us-west-2
specialevents.uci.edu,184.33.177.238,AWS,AMAZON/us-west-2
